page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Deep learning techniques for energy forecasting and condition monitoring in the manufacturing sector,https://www.sciencedirect.com/science/article/pii/S0378778819332104,CsRipz8n3ecJ,"VJ Mawson, BR Hughes - Energy and Buildings, 2020 - Elsevier","… and building energy, for further energy savings and … deep learning approach to building energy forecasting in the manufacturing sector for the identification of spikes in energy …",41.0,"https://scholar.google.com/scholar?cites=16707553346959098890&as_sdt=5,33&sciodt=0,33&hl=en&num=20",16707553346959098890,4.0,"https://scholar.google.com/scholar?cluster=16707553346959098890&hl=en&num=20&as_sdt=0,33&as_vis=1",16707553346959098890,PDF,strath.ac.uk,https://strathprints.strath.ac.uk/72344/1/Mawson_Hughes_EB_2020_Deep_learning_techniques_for_energy_forecasting_and_condition_monitoring.pdf
1,2,,Intelligent monitoring and inspection of power line components powered by UAVs and deep learning,https://ieeexplore.ieee.org/abstract/document/8610301/,d1U3AyVyJSoJ,"R Jenssen, D Roverso - IEEE Power and energy technology …, 2019 - ieeexplore.ieee.org","… power line … deep learning as the backbone of the data analysis. To facilitate the implementation of the system, we address three main challenges of deep learning in vision-based power …",128.0,"https://scholar.google.com/scholar?cites=3036959027024582007&as_sdt=5,33&sciodt=0,33&hl=en&num=20",3036959027024582007,4.0,"https://scholar.google.com/scholar?cluster=3036959027024582007&hl=en&num=20&as_sdt=0,33&as_vis=1",3036959027024582007,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6687318/6963584/08610301.pdf
1,3,,Power demand forecasting using long short-term memory (LSTM) deep-learning model for monitoring energy sustainability,https://www.mdpi.com/632618,0OAuLR_hzVwJ,"E Choi, S Cho, DK Kim - Sustainability, 2020 - mdpi.com","… In this study, we conducted power demand forecasting for each facility based on deep learning. In addition, we proposed a power demand forecasting model, “LSTM+MIDAS”, that can …",43.0,"https://scholar.google.com/scholar?cites=6687248545733337296&as_sdt=5,33&sciodt=0,33&hl=en&num=20",6687248545733337296,6.0,"https://scholar.google.com/scholar?cluster=6687248545733337296&hl=en&num=20&as_sdt=0,33&as_vis=1",6687248545733337296,PDF,mdpi.com,https://www.mdpi.com/2071-1050/12/3/1109/pdf
1,4,,Real-time monitoring of high-power disk laser welding statuses based on deep learning framework,https://link.springer.com/article/10.1007/s10845-019-01477-w,cO0-rpaCfykJ,"Y Zhang, D You, X Gao, C Wang, Y Li… - Journal of Intelligent …, 2020 - Springer","… power disk welding, and accurately predict the real-time welding quality, a multiple-sensor system and a deep learning … and stronger robustness in monitoring the welding statuses. The …",47.0,"https://scholar.google.com/scholar?cites=2990252261277363568&as_sdt=5,33&sciodt=0,33&hl=en&num=20",2990252261277363568,5.0,"https://scholar.google.com/scholar?cluster=2990252261277363568&hl=en&num=20&as_sdt=0,33&as_vis=1",2990252261277363568,,,
1,5,,A deep reinforced learning spatiotemporal energy demand estimation system using deep learning and electricity demand monitoring data,https://www.sciencedirect.com/science/article/pii/S0306261922009515,WAhnPUUC94wJ,"S Maki, M Fujii, T Fujita, Y Shiraishi, S Ashina, K Gomi… - Applied Energy, 2022 - Elsevier","… In this study, we used deep learning to integrate the monitoring results of the households with monitoring systems and the survey households through missing data supplementation. …",3.0,"https://scholar.google.com/scholar?cites=10157589980963604568&as_sdt=5,33&sciodt=0,33&hl=en&num=20",10157589980963604568,5.0,"https://scholar.google.com/scholar?cluster=10157589980963604568&hl=en&num=20&as_sdt=0,33&as_vis=1",10157589980963604568,PDF,researchgate.net,https://www.researchgate.net/profile/Takahiro-Osawa-2/publication/362227577_A_deep_reinforced_learning_spatiotemporal_energy_demand_estimation_system_using_deep_learning_and_electricity_demand_monitoring_data/links/6322d78a0a70852150f5d649/A-deep-reinforced-learning-spatiotemporal-energy-demand-estimation-system-using-deep-learning-and-electricity-demand-monitoring-data.pdf
1,6,,Automated monitoring of construction sites of electric power substations using deep learning,https://ieeexplore.ieee.org/abstract/document/9335576/,xHDB2gKCB3sJ,"BAS Oliveira, APDF Neto, RMA Fernandino… - IEEE …, 2021 - ieeexplore.ieee.org",… found that used deep learning and CNN to specifically solve the monitoring problem for managing constructions in electric power substations. Some works apply deep learning to detect …,16.0,"https://scholar.google.com/scholar?cites=8865197340273766596&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8865197340273766596,3.0,"https://scholar.google.com/scholar?cluster=8865197340273766596&hl=en&num=20&as_sdt=0,33&as_vis=1",8865197340273766596,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/9312710/09335576.pdf
1,7,,Deep learning-based intelligent process monitoring of directed energy deposition in additive manufacturing with thermal images,https://www.sciencedirect.com/science/article/pii/S2351978920315456,xkME_0xvFTwJ,"X Li, S Siahpour, J Lee, Y Wang, J Shi - Procedia Manufacturing, 2020 - Elsevier",… This paper proposes a deep learning-based process monitoring method for directed energy deposition in AM. The thermal images collected during manufacturing are used to identify …,42.0,"https://scholar.google.com/scholar?cites=4329488993273267142&as_sdt=5,33&sciodt=0,33&hl=en&num=20",4329488993273267142,,{},{},PDF,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2351978920315456/pdf?md5=28d9d2eb3c37fdc0ede2f8cb0848ba98&pid=1-s2.0-S2351978920315456-main.pdf
1,8,,Power of deep learning: Quantifying language to explain cross-sectional returns,https://scholarspace.manoa.hawaii.edu/handle/10125/76989,S-oWOynHSmMJ,"S Cao, Y Kim, A Wang, H Xiao - 2021 - scholarspace.manoa.hawaii.edu","When quantifying information from unstructured textual data, the traditional bag-of-words approach only captures semantic features of single words or phrases. The context, the …",4.0,"https://scholar.google.com/scholar?cites=7154749937930398283&as_sdt=5,33&sciodt=0,33&hl=en&num=20",7154749937930398283,2.0,"https://scholar.google.com/scholar?cluster=7154749937930398283&hl=en&num=20&as_sdt=0,33&as_vis=1",7154749937930398283,PDF,hawaii.edu,https://scholarspace.manoa.hawaii.edu/bitstream/10125/76989/1/HARC-2022_paper_246.pdf
1,9,,Application of a deep learning generative model to load disaggregation for industrial machinery power consumption monitoring,https://ieeexplore.ieee.org/abstract/document/8587415/,P7bsJQuNxskJ,"PBM Martins, JGRC Gomes… - … for smart grids …, 2018 - ieeexplore.ieee.org",… electric energy consumption and compares Factorial Hidden Markov Model and a Deep Learning… The Deep Learning-based model reduced normalized disaggregation error (NDE) and …,24.0,"https://scholar.google.com/scholar?cites=14539463526032651839&as_sdt=5,33&sciodt=0,33&hl=en&num=20",14539463526032651839,,{},{},,,
1,10,,Deep learning based fossil-fuel power plant monitoring in high resolution remote sensing images: A comparative study,https://www.mdpi.com/459826,XiFpI6SHV_UJ,"H Zhang, Q Deng - Remote Sensing, 2019 - mdpi.com",… power plants (FFPP) collected by researchers from Beihang University (BUAA). We design … power plant monitoring framework based on deep learning to automatically detect the power …,18.0,"https://scholar.google.com/scholar?cites=17678748001304650078&as_sdt=5,33&sciodt=0,33&hl=en&num=20",17678748001304650078,4.0,"https://scholar.google.com/scholar?cluster=17678748001304650078&hl=en&num=20&as_sdt=0,33&as_vis=1",17678748001304650078,PDF,mdpi.com,https://www.mdpi.com/2072-4292/11/9/1117/pdf
