page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Ai for science: Report on the department of energy (doe) town halls on artificial intelligence (ai) for science,https://www.osti.gov/biblio/1604756,Gzj04_zI65wJ,"R Stevens, V Taylor, J Nichols, AB Maccabe, K Yelick… - 2020 - osti.gov","… report and in the Department of Energy (DOE) laboratory community, we use the term “AI for … computing, including the development and application of AI methods (eg, machine learning, …",79.0,"https://scholar.google.com/scholar?cites=11307352277925509147&as_sdt=5,48&sciodt=0,48&hl=en&num=20",11307352277925509147,4.0,"https://scholar.google.com/scholar?cluster=11307352277925509147&hl=en&num=20&as_sdt=0,48&as_vis=1",11307352277925509147,PDF,osti.gov,https://www.osti.gov/servlets/purl/1604756
1,2,,AI-based campus energy use prediction for assessing the effects of climate change,https://www.mdpi.com/692550,1F1cCFsvrVYJ,"S Fathi, RS Srinivasan, CJ Kibert, RL Steiner… - Sustainability, 2020 - mdpi.com","… understanding of their future energy needs, and to plan … energy use prediction tool for predicting the effects of long-term climate change on the energy performance of buildings using AI …",18.0,"https://scholar.google.com/scholar?cites=6245700326261546452&as_sdt=5,48&sciodt=0,48&hl=en&num=20",6245700326261546452,6.0,"https://scholar.google.com/scholar?cluster=6245700326261546452&hl=en&num=20&as_sdt=0,48&as_vis=1",6245700326261546452,PDF,mdpi.com,https://www.mdpi.com/2071-1050/12/8/3223/pdf
1,3,,Eco2AI: carbon emissions tracking of machine learning models as the first step towards sustainable AI,https://arxiv.org/abs/2208.00406,hZ_GQ94q6FwJ,"S Budennyy, V Lazarev, N Zakharenko… - arXiv preprint arXiv …, 2022 - arxiv.org","… The ecological impact of AI is a major concern … AI models built to be environmentally sustainable, to be optimized not only in term of accuracy of prediction, but also in terms of energy …",14.0,"https://scholar.google.com/scholar?cites=6694647980194439045&as_sdt=5,48&sciodt=0,48&hl=en&num=20",6694647980194439045,5.0,"https://scholar.google.com/scholar?cluster=6694647980194439045&hl=en&num=20&as_sdt=0,48&as_vis=1",6694647980194439045,PDF,arxiv.org,https://arxiv.org/pdf/2208.00406
1,4,,When ai difficulty is easy: The explanatory power of predicting irt difficulty,https://ojs.aaai.org/index.php/AAAI/article/view/20739,rDIgGbrK8UMJ,"F Martínez-Plumed, D Castellano… - Proceedings of the …, 2022 - ojs.aaai.org","… phenomena, and the wider areas of AI evaluation and explainable AI, have to do with the … instance difficulty for a wide range of AI domains covering several areas, from supervised …",6.0,"https://scholar.google.com/scholar?cites=4895917170562708140&as_sdt=5,48&sciodt=0,48&hl=en&num=20",4895917170562708140,4.0,"https://scholar.google.com/scholar?cluster=4895917170562708140&hl=en&num=20&as_sdt=0,48&as_vis=1",4895917170562708140,PDF,aaai.org,https://ojs.aaai.org/index.php/AAAI/article/view/20739/20498
1,5,,Energy Efficiency through the Implementation of an AI Model to Predict Room Occupancy Based on Thermal Comfort Parameters,https://www.mdpi.com/2071-1050/14/13/7734,nvUBLmfpLGYJ,"SA Abdel-Razek, HS Marie, A Alshehri, OM Elzeki - Sustainability, 2022 - mdpi.com","… explainability, challenges such as power savings, traffic control… energy efficiency is an unsolved research problem with several integrated research problems. Using AI to improve energy …",14.0,"https://scholar.google.com/scholar?cites=7362516120206701982&as_sdt=5,48&sciodt=0,48&hl=en&num=20",7362516120206701982,8.0,"https://scholar.google.com/scholar?cluster=7362516120206701982&hl=en&num=20&as_sdt=0,48&as_vis=1",7362516120206701982,PDF,mdpi.com,https://www.mdpi.com/2071-1050/14/13/7734/pdf
1,6,,… ‐based intelligent GEP and ANFIS models in prediction of thermophysical properties of Fe3O4‐coated MWCNT hybrid nanofluids for potential application in energy …,https://onlinelibrary.wiley.com/doi/abs/10.1002/er.8010,7ac9lrSU1X8J,"P Sharma, Z Said, S Memon… - … Journal of Energy …, 2022 - Wiley Online Library","… power, along with the introduction of powerful AI & ML approaches for regression and model prediction, 20, 21 has enabled reliable prediction of … AI-based approaches are proven to be …",35.0,"https://scholar.google.com/scholar?cites=9211432116191864813&as_sdt=5,48&sciodt=0,48&hl=en&num=20",9211432116191864813,3.0,"https://scholar.google.com/scholar?cluster=9211432116191864813&hl=en&num=20&as_sdt=0,48&as_vis=1",9211432116191864813,PDF,hud.ac.uk,https://pure.hud.ac.uk/ws/files/48665622/Accepted_manuscript.pdf
1,7,,Advanced AI-based techniques to predict daily energy consumption: A case study,https://www.sciencedirect.com/science/article/pii/S0957417421009180,DoRJjgo_idcJ,"A Baba - Expert Systems with Applications, 2021 - Elsevier",… techniques used to predict the daily power consumption for a … that contains the consumed power for the same regarded … to predict the consumed power by using probabilistic and AI-…,9.0,"https://scholar.google.com/scholar?cites=15531014104533271566&as_sdt=5,48&sciodt=0,48&hl=en&num=20",15531014104533271566,2.0,"https://scholar.google.com/scholar?cluster=15531014104533271566&hl=en&num=20&as_sdt=0,48&as_vis=1",15531014104533271566,,,
1,8,,PEFS: AI-driven prediction based energy-aware fault-tolerant scheduling scheme for cloud data center,https://ieeexplore.ieee.org/abstract/document/9165232/,LDlgDu3GjiAJ,"A Marahatta, Q Xin, C Chi, F Zhang… - IEEE Transactions on …, 2020 - ieeexplore.ieee.org","… energy consumption. To reduce task execution failure as well as energy consumption, we propose a novel AI-driven energy-… First, a prediction model based on the machine learning …",28.0,"https://scholar.google.com/scholar?cites=2346031177357343020&as_sdt=5,48&sciodt=0,48&hl=en&num=20",2346031177357343020,4.0,"https://scholar.google.com/scholar?cluster=2346031177357343020&hl=en&num=20&as_sdt=0,48&as_vis=1",2346031177357343020,PDF,researchgate.net,https://www.researchgate.net/profile/Avinab-Marahatta/publication/343590659_PEFS_AI-driven_Prediction_based_Energy-aware_Fault-tolerant_Scheduling_Scheme_for_Cloud_Data_Center/links/608e98fd458515d315ee7a72/PEFS-AI-driven-Prediction-based-Energy-aware-Fault-tolerant-Scheduling-Scheme-for-Cloud-Data-Center.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D
1,9,Html,Rapidly predicting Kohn–Sham total energy using data-centric AI,https://www.nature.com/articles/s41598-022-18366-7,_ZmFgjqqLMMJ,"H Kurban, M Kurban, MM Dalkilic - Scientific Reports, 2022 - nature.com",… The focus of this work is to leverage AI to improve upon the … iterative procedure minimizing total energy while pairs of electron … While there is a considerable growing demand to predict …,1.0,"https://scholar.google.com/scholar?cites=14063802904645835261&as_sdt=5,48&sciodt=0,48&hl=en&num=20",14063802904645835261,8.0,"https://scholar.google.com/scholar?cluster=14063802904645835261&hl=en&num=20&as_sdt=0,48&as_vis=1",14063802904645835261,HTML,nature.com,https://www.nature.com/articles/s41598-022-18366-7
1,10,,Dual-objective optimization for energy-saving and fouling mitigation in MBR plants using AI-based influent prediction and an integrated biological-physical model,https://www.sciencedirect.com/science/article/pii/S0376738821001587,Zucpe0bptVQJ,"KJ Nam, SK Heo, GH Rhee, MJ Kim, CK Yoo - Journal of Membrane …, 2021 - Elsevier","… Thus, the hourly influent prediction model continuously predicts influent conditions after 24 … influent prediction to overcome the weak prediction performances of conventional prediction …",15.0,"https://scholar.google.com/scholar?cites=6104041358893901670&as_sdt=5,48&sciodt=0,48&hl=en&num=20",6104041358893901670,3.0,"https://scholar.google.com/scholar?cluster=6104041358893901670&hl=en&num=20&as_sdt=0,48&as_vis=1",6104041358893901670,,,
