page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Using complete machine simulation for software power estimation: The softwatt approach,https://ieeexplore.ieee.org/abstract/document/995705/,sGGK7hjhqiUJ,"S Gurumurthi, A Sivasubramaniam… - … Symposium on High …, 2002 - ieeexplore.ieee.org","… power profiling (from the hardware and software viewpoint), we have extended SimOS to include power … performance and power profiles for different hardware and software components …",297.0,"https://scholar.google.com/scholar?cites=2714229222641656240&as_sdt=2005&sciodt=0,5&hl=en&num=20",2714229222641656240,18.0,"https://scholar.google.com/scholar?cluster=2714229222641656240&hl=en&num=20&as_sdt=0,5&as_vis=1",2714229222641656240,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8f8b6f8fbcd7bca3277203200e8ba4502c59adb4
1,2,,Measuring application software energy efficiency,https://ieeexplore.ieee.org/abstract/document/6171963/,IHCAOXfnyX8J,"E Capra, C Francalanci, SA Slaughter - IT Professional, 2012 - ieeexplore.ieee.org",… • How can we measure the energy efficiency of MIS application software? • Is there a difference in the energy consumption of MIS applications that perform the same functional workload …,55.0,"https://scholar.google.com/scholar?cites=9208145412387532832&as_sdt=2005&sciodt=0,5&hl=en&num=20",9208145412387532832,8.0,"https://scholar.google.com/scholar?cluster=9208145412387532832&hl=en&num=20&as_sdt=0,5&as_vis=1",9208145412387532832,PDF,academia.edu,https://www.academia.edu/download/47198652/mitp.2012.3920160712-1960-k44ebn.pdf
1,3,,Software-based on-line energy estimation for sensor nodes,https://dl.acm.org/doi/abs/10.1145/1278972.1278979,YMaxO-m_AgUJ,"A Dunkels, F Osterlind, N Tsiftes, Z He - Proceedings of the 4th workshop …, 2007 - dl.acm.org","… , our software-based energy estimation mechanism is easily added to existing hardware and software … In this paper we show that a software-based energy estimation mechanism can be …",552.0,"https://scholar.google.com/scholar?cites=361061928592852576&as_sdt=2005&sciodt=0,5&hl=en&num=20",361061928592852576,12.0,"https://scholar.google.com/scholar?cluster=361061928592852576&hl=en&num=20&as_sdt=0,5&as_vis=1",361061928592852576,PDF,giomba.it,https://git.giomba.it/giomba/nes-proj/raw/commit/f93f501a4d22121dde9c088c873f478d6907308b/examples/energest-demo/handouts/dunkels07softwarebased.pdf
1,4,,"Software power estimation and optimization for high performance, 32-bit embedded processors",https://ieeexplore.ieee.org/abstract/document/727070/,7me0R3skCPQJ,"JT Russell, MF Jacome - … in Computers and Processors (Cat. No …, 1998 - ieeexplore.ieee.org","… of energy consumption, the time integral of power, is critical to extending battery lifetime. In this paper we develop a software energy estimation … of previously proposed power saving …",294.0,"https://scholar.google.com/scholar?cites=17584344856970684398&as_sdt=2005&sciodt=0,5&hl=en&num=20",17584344856970684398,10.0,"https://scholar.google.com/scholar?cluster=17584344856970684398&hl=en&num=20&as_sdt=0,5&as_vis=1",17584344856970684398,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=3068bdc2640c4b6b3189c54e1eece8844cba3559
1,5,,Seflab: A lab for measuring software energy footprints,https://ieeexplore.ieee.org/abstract/document/6606419/,SXMbOLSZpa0J,"MA Ferreira, E Hoekstra, B Merkus… - … sustainable software …, 2013 - ieeexplore.ieee.org","… In the SEFLab we measure power dissipation at hardware component level enabling a better root cause analysis of observed differences. For example, Table III states clearly that the …",62.0,"https://scholar.google.com/scholar?cites=12512576139033277257&as_sdt=2005&sciodt=0,5&hl=en&num=20",12512576139033277257,7.0,"https://scholar.google.com/scholar?cluster=12512576139033277257&hl=en&num=20&as_sdt=0,5&as_vis=1",12512576139033277257,PDF,ru.nl,https://repository.ubn.ru.nl/bitstream/handle/2066/117212/117212.pdf
1,6,Pdf,Powerapi: A software library to monitor the energy consumed at the process-level,https://hal.inria.fr/docs/00/85/03/70/PDF/EN92-web.pdf#page=44,cKoozEl_go4J,"A Bourdon, A Noureddine, R Rouvoy, L Seinturier - ERCIM News, 2013 - hal.inria.fr",… energyefficient hardware but also acquiring an understanding of the energy impact of software … (API) to monitor in real-time the energy consumed at the granularity of a system process. …,89.0,"https://scholar.google.com/scholar?cites=10268910055292709488&as_sdt=2005&sciodt=0,5&hl=en&num=20",10268910055292709488,8.0,"https://scholar.google.com/scholar?cluster=10268910055292709488&hl=en&num=20&as_sdt=0,5&as_vis=1",10268910055292709488,PDF,inria.fr,https://hal.inria.fr/docs/00/85/03/70/PDF/EN92-web.pdf#page=44
1,7,,How to measure energy-efficiency of software: Metrics and measurement results,https://ieeexplore.ieee.org/abstract/document/6224256/,NLrlZ1J7rAUJ,"T Johann, M Dick, S Naumann… - … and Sustainable Software …, 2012 - ieeexplore.ieee.org",… software and software development processes they hardly exist. In this work we present a generic metric to measure software and a method to apply it in a software … measure the energy …,76.0,"https://scholar.google.com/scholar?cites=408837260044515892&as_sdt=2005&sciodt=0,5&hl=en&num=20",408837260044515892,9.0,"https://scholar.google.com/scholar?cluster=408837260044515892&hl=en&num=20&as_sdt=0,5&as_vis=1",408837260044515892,PDF,academia.edu,https://www.academia.edu/download/43224459/How_to_measure_energy-efficiency_of_soft20160229-26617-1lnxhmh.pdf
1,8,,On the accuracy of software-based energy estimation techniques,https://link.springer.com/chapter/10.1007/978-3-642-19186-2_4,qRAPOG9hGh4J,"P Hurni, B Nyffenegger, T Braun… - Wireless Sensor Networks …, 2011 - Springer",… of software-based on-line energy estimation techniques. It evaluates today’s most widespread energy estimation … methodology of pure software-based energy estimation running on a …,68.0,"https://scholar.google.com/scholar?cites=2169153300842090665&as_sdt=2005&sciodt=0,5&hl=en&num=20",2169153300842090665,19.0,"https://scholar.google.com/scholar?cluster=2169153300842090665&hl=en&num=20&as_sdt=0,5&as_vis=1",2169153300842090665,PDF,tu-darmstadt.de,https://scholar.google.comftp://ftp.kom.e-technik.tu-darmstadt.de/papers/EWSN%202011.pdf#page=57
1,9,,Software energy estimation based on statistical characterization of intermediate compilation code,https://ieeexplore.ieee.org/abstract/document/5993659/,praUv7IUFy4J,"C Brandolese, S Corbetta… - … on Low Power …, 2011 - ieeexplore.ieee.org","… The purpose of this paper is to propose a methodology to estimate performance and energy requirements in embedded software, conveying the advantages of ISS approaches and …",41.0,"https://scholar.google.com/scholar?cites=3321146008159958694&as_sdt=2005&sciodt=0,5&hl=en&num=20",3321146008159958694,7.0,"https://scholar.google.com/scholar?cluster=3321146008159958694&hl=en&num=20&as_sdt=0,5&as_vis=1",3321146008159958694,PDF,academia.edu,https://www.academia.edu/download/50446634/islped.2011.599365920161120-9929-2xhsdy.pdf
1,10,,Power estimation of embedded systems: A hardware/software codesign approach,https://ieeexplore.ieee.org/abstract/document/678887/,JXTt6hLL90cJ,"W Fornaciari, P Gubian, D Sciuto… - IEEE Transactions on …, 1998 - ieeexplore.ieee.org",… power metrics included in a hardware/software (HW/SW) codesign environment to guide the system-level partitioning. Power … HW and SW contributions to power in a system-level …,99.0,"https://scholar.google.com/scholar?cites=5185836778051695653&as_sdt=2005&sciodt=0,5&hl=en&num=20",5185836778051695653,21.0,"https://scholar.google.com/scholar?cluster=5185836778051695653&hl=en&num=20&as_sdt=0,5&as_vis=1",5185836778051695653,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=782b6ecdd568ebda903bce30477c99fdd699916f
1,11,,A multi-level strategy for software power estimation,https://ieeexplore.ieee.org/abstract/document/874048/,yalA__TB-zYJ,"C Brandolese, W Fornaciari, L Pomante… - … on System Synthesis, 2000 - ieeexplore.ieee.org",… In this paper a comprehensive methodology for software power estimation is presented. The methodology is supported by rigorous mathematical models of power consumption at three …,26.0,"https://scholar.google.com/scholar?cites=3961973555201092041&as_sdt=2005&sciodt=0,5&hl=en&num=20",3961973555201092041,12.0,"https://scholar.google.com/scholar?cluster=3961973555201092041&hl=en&num=20&as_sdt=0,5&as_vis=1",3961973555201092041,PDF,academia.edu,https://www.academia.edu/download/50446630/10_2.pdf
1,12,,Measurement of current variations for the estimation of software-related power consumption,https://ieeexplore.ieee.org/abstract/document/1232369/,se-xlWW5TVAJ,"T Laopoulos, P Neofotistos… - IEEE Transactions …, 2003 - ieeexplore.ieee.org","… -level power consumption of a low-power processing system, such as 1) estimation of the power cost related to the software, 2) verification of overall system’s power budget, 3) useful …",77.0,"https://scholar.google.com/scholar?cites=5786484942195257265&as_sdt=2005&sciodt=0,5&hl=en&num=20",5786484942195257265,6.0,"https://scholar.google.com/scholar?cluster=5786484942195257265&hl=en&num=20&as_sdt=0,5&as_vis=1",5786484942195257265,PDF,academia.edu,https://www.academia.edu/download/69613790/6b1fc3249c1ab58a999d0c78b19850fd3452.pdf
1,13,,Estimation by software for the power consumption of streaming-media servers,https://ieeexplore.ieee.org/abstract/document/4303423/,a2fR_nL8C4QJ,"CH Lien, YW Bai, MB Lin - IEEE transactions on instrumentation …, 2007 - ieeexplore.ieee.org","… For this, a power meter is widely used by the commercial sector to measure power consumption … As a consequence, in this paper, we propose software methods for measuring the power …",82.0,"https://scholar.google.com/scholar?cites=9514976208581912427&as_sdt=2005&sciodt=0,5&hl=en&num=20",9514976208581912427,7.0,"https://scholar.google.com/scholar?cluster=9514976208581912427&hl=en&num=20&as_sdt=0,5&as_vis=1",9514976208581912427,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=af4f16174861019e977c27b44cf51045b4891d55
1,14,,Hybrid simulation for embedded software energy estimation,https://dl.acm.org/doi/abs/10.1145/1065579.1065590,8wtLGRYhakoJ,"A Muttreja, A Raghunathan, S Ravi… - Proceedings of the 42nd …, 2005 - dl.acm.org","… techniques for software energy macromodeling are utilized to estimate energy consumption … However, our approach requires the use of macromodels to estimate energy consumption …",38.0,"https://scholar.google.com/scholar?cites=5362134685135342579&as_sdt=2005&sciodt=0,5&hl=en&num=20",5362134685135342579,13.0,"https://scholar.google.com/scholar?cluster=5362134685135342579&hl=en&num=20&as_sdt=0,5&as_vis=1",5362134685135342579,PDF,uci.edu,http://www.cecs.uci.edu/~papers/dac05/papers/2005/dac05/pdffiles/p023.pdf
1,15,,Component-level energy consumption estimation for distributed java-based software systems,https://link.springer.com/chapter/10.1007/978-3-540-87891-9_7,jtD4qzfYPS0J,"C Seo, S Malek, N Medvidovic - … Software Engineering: 11th International …, 2008 - Springer","… we could estimate the energy cost of a given software system … , redeploying highly energy-intensive components to more … the energy consumption of a distributed Java-based …",71.0,"https://scholar.google.com/scholar?cites=3259999438906118286&as_sdt=2005&sciodt=0,5&hl=en&num=20",3259999438906118286,15.0,"https://scholar.google.com/scholar?cluster=3259999438906118286&hl=en&num=20&as_sdt=0,5&as_vis=1",3259999438906118286,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8eed034d166d9c535c870249394a56ebfa46fd61
1,16,,Speeding up power estimation of embedded software,https://dl.acm.org/doi/abs/10.1145/344166.344580,-5qog6MeHcwJ,"A Sama, JFM Theeuwen, M Balakrishnan - … symposium on Low power …, 2000 - dl.acm.org",… The power estimation of this component is a major concern due to the rising complexities of processors and the slow estimation tools. This work attempts to estimate the energy …,45.0,"https://scholar.google.com/scholar?cites=14707945645699275515&as_sdt=2005&sciodt=0,5&hl=en&num=20",14707945645699275515,13.0,"https://scholar.google.com/scholar?cluster=14707945645699275515&hl=en&num=20&as_sdt=0,5&as_vis=1",14707945645699275515,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/344166.344580
1,17,Pdf,Methodological guidelines for measuring energy consumption of software applications,https://downloads.hindawi.com/journals/sp/2019/5284645.pdf,0W_jOpb2XSkJ,"L Ardito, R Coppola, M Morisio… - Scientific …, 2019 - downloads.hindawi.com","… Energy consumption information for devices, as available in the literature, is typically … We propose a process for measuring the energy consumption of a software application. e process …",12.0,"https://scholar.google.com/scholar?cites=2980809653482647505&as_sdt=2005&sciodt=0,5&hl=en&num=20",2980809653482647505,6.0,"https://scholar.google.com/scholar?cluster=2980809653482647505&hl=en&num=20&as_sdt=0,5&as_vis=1",2980809653482647505,PDF,hindawi.com,https://downloads.hindawi.com/journals/sp/2019/5284645.pdf
1,18,Pdf,On Measuring Smartphones' Software Energy Requirements.,https://www.researchgate.net/profile/Maximilian-Schirmer-2/publication/230702565_On_measuring_smartphones'_software_energy_requirements/links/00b7d51503ae7f2687000000/On-measuring-smartphones-software-energy-requirements.pdf,47gpwcjs8nkJ,"H Höpfner, M Schirmer, C Bunse - ICSOFT, 2012 - researchgate.net",… Improving energy demand by software optimisation often relies on simulated energy demand data. This paper evaluates two approaches for actually measuring real energy data with …,17.0,"https://scholar.google.com/scholar?cites=8787346169931610339&as_sdt=2005&sciodt=0,5&hl=en&num=20",8787346169931610339,2.0,"https://scholar.google.com/scholar?cluster=8787346169931610339&hl=en&num=20&as_sdt=0,5&as_vis=1",8787346169931610339,PDF,researchgate.net,https://www.researchgate.net/profile/Maximilian-Schirmer-2/publication/230702565_On_measuring_smartphones'_software_energy_requirements/links/00b7d51503ae7f2687000000/On-measuring-smartphones-software-energy-requirements.pdf
1,19,,Software-based sensor node energy estimation,https://dl.acm.org/doi/abs/10.1145/1322263.1322319,TyeiGAbXu3AJ,"A Dunkels, F Österlind, N Tsiftes, Z He - Proceedings of the 5th …, 2007 - dl.acm.org","… energy-aware mechanisms. We present a software-based mechanism for estimating the energy … Unlike previous energy estimation mechanisms, our mechanism does not require any …",33.0,"https://scholar.google.com/scholar?cites=8123322774075877199&as_sdt=2005&sciodt=0,5&hl=en&num=20",8123322774075877199,,{},{},,,
