page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Green algorithms: quantifying the carbon footprint of computation,https://onlinelibrary.wiley.com/doi/abs/10.1002/advs.202100707,-W7GGOLffDEJ,"L Lannelongue, J Grealey, M Inouye - Advanced science, 2021 - Wiley Online Library",… to estimate the carbon footprint of any computational task in … and report the carbon footprint of their computation. The tool … tool to quantify the carbon footprint of nearly any computation. …,119.0,"https://scholar.google.com/scholar?cites=3565971167141850873&as_sdt=5,39&sciodt=0,39&hl=en&num=20",3565971167141850873,15.0,"https://scholar.google.com/scholar?cluster=3565971167141850873&hl=en&num=20&as_sdt=0,39&as_vis=1",3565971167141850873,PDF,wiley.com,https://onlinelibrary.wiley.com/doi/pdf/10.1002/advs.202100707
1,2,,Dynamic computation offloading for low-power wearable health monitoring systems,https://ieeexplore.ieee.org/abstract/document/7471450/,w9aPr1MefhkJ,"H Kalantarian, C Sideris, B Mortazavi… - IEEE Transactions …, 2016 - ieeexplore.ieee.org","… are able to reduce system power by as much as 20%. Conclusion: We demonstrate … computation offloading can be applied to real-time monitoring systems, and yields significant power …",54.0,"https://scholar.google.com/scholar?cites=1836939042790299331&as_sdt=5,39&sciodt=0,39&hl=en&num=20",1836939042790299331,6.0,"https://scholar.google.com/scholar?cluster=1836939042790299331&hl=en&num=20&as_sdt=0,39&as_vis=1",1836939042790299331,PDF,github.io,https://muyangamigo.github.io/HAbitsLabWeb/assets/papers/4.pdf
1,3,,IoT assisted Hierarchical Computation Strategic Making (HCSM) and Dynamic Stochastic Optimization Technique (DSOT) for energy optimization in wireless sensor …,https://www.sciencedirect.com/science/article/pii/S0140366419312630,Grzy6Rm_sTMJ,"RPM Sundhari, K Jaikumar - Computer Communications, 2020 - Elsevier",… proposed for energy optimization in a Wireless Sensor Network for smart city monitoring in … & DSOT achieve the energy efficiency in smart cities and the utilization of energy cost is low …,48.0,"https://scholar.google.com/scholar?cites=3724968484832197658&as_sdt=5,39&sciodt=0,39&hl=en&num=20",3724968484832197658,3.0,"https://scholar.google.com/scholar?cluster=3724968484832197658&hl=en&num=20&as_sdt=0,39&as_vis=1",3724968484832197658,PDF,e-tarjome.com,https://e-tarjome.com/storage/panel/fileuploads/2019-12-09/1575895359_gh67.pdf
1,4,,A low-energy computation platform for data-driven biomedical monitoring algorithms,https://dl.acm.org/doi/abs/10.1145/2024724.2024861,1E8P4Y9dziQJ,"M Shoaib, N Jha, N Verma - Proceedings of the 48th Design Automation …, 2011 - dl.acm.org","… signals within a constrained power budget. Data-… energy, however, scales with the complexity of the required models. In this paper, we propose a low-energy, biomedical computation …",19.0,"https://scholar.google.com/scholar?cites=2652160103105384404&as_sdt=5,39&sciodt=0,39&hl=en&num=20",2652160103105384404,6.0,"https://scholar.google.com/scholar?cluster=2652160103105384404&hl=en&num=20&as_sdt=0,39&as_vis=1",2652160103105384404,PDF,princeton.edu,http://www.princeton.edu/~nverma/VermaLabSite/Publications/2011/MohammedJhaVerma_DAC2011.pdf
1,5,,Nonlinear damping computation and envelope detection using Hilbert transform and its application to power systems wide area monitoring,https://ieeexplore.ieee.org/abstract/document/5275889/,mdFnrFSmCccJ,"DS Laila, M Larsson, BC Pal… - … IEEE Power & Energy …, 2009 - ieeexplore.ieee.org",… to the computation of the damping ratio of power systems … computation is important for power system monitoring. … of the proposed result to power system monitoring. Given an HVDC link …,35.0,"https://scholar.google.com/scholar?cites=14342177370938003865&as_sdt=5,39&sciodt=0,39&hl=en&num=20",14342177370938003865,4.0,"https://scholar.google.com/scholar?cluster=14342177370938003865&hl=en&num=20&as_sdt=0,39&as_vis=1",14342177370938003865,,,
1,6,Html,Intelligent power grid monitoring and management strategy using 3D model visual computation with deep learning,https://www.sciencedirect.com/science/article/pii/S2352484722003705,dIM8g-X_c38J,"H Wang, Z Huang, X Zhang, X Huang, X wei Zhang… - Energy Reports, 2022 - Elsevier","… grid, power vehicles, and energy consumption of … the energy system is discussed. In this article, a coherent 3D visualization approach for the control and monitoring of intelligent power …",3.0,"https://scholar.google.com/scholar?cites=9183965426352948084&as_sdt=5,39&sciodt=0,39&hl=en&num=20",9183965426352948084,,{},{},HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2352484722003705
1,7,,Novel complex filter with recursive algorithm for phasor computation in power-quality monitoring,https://digital-library.theiet.org/content/journals/10.1049/ip-gtd_20050070,99cCwh8fgYwJ,"T Lin, AD Jun - IEE Proceedings-Generation, Transmission and …, 2006 - IET",… for phasor computation directly determines the … power-disturbance mitigation. The advantages and pitfalls of the techniques in common use or newly developed for phasor computation …,19.0,"https://scholar.google.com/scholar?cites=10124407658564999159&as_sdt=5,39&sciodt=0,39&hl=en&num=20",10124407658564999159,3.0,"https://scholar.google.com/scholar?cluster=10124407658564999159&hl=en&num=20&as_sdt=0,39&as_vis=1",10124407658564999159,,,
1,8,,Design of a multi-modal and high computation power wireless sensor node for structural health monitoring,https://ieeexplore.ieee.org/abstract/document/4735683/,UQ_QdK-7dGIJ,"B Chen, J Wang - … on Mechtronic and Embedded Systems and …, 2008 - ieeexplore.ieee.org","… for densely monitoring a structure with a large number sensing is the high power consumption … his paper, we present a high computation power sensor node with a variety of sensors for …",18.0,"https://scholar.google.com/scholar?cites=7094501675268837201&as_sdt=5,39&sciodt=0,39&hl=en&num=20",7094501675268837201,3.0,"https://scholar.google.com/scholar?cluster=7094501675268837201&hl=en&num=20&as_sdt=0,39&as_vis=1",7094501675268837201,,,
1,9,,Evaluating power and energy consumption of FPGA-based custom computing machines for scientific floating-point computation,https://ieeexplore.ieee.org/abstract/document/4762403/,kF2rhkxfl4oJ,"K Sano, T Nishikawa, T Aoki… - … Conference on Field …, 2008 - ieeexplore.ieee.org",… We report that the FPGAs perform the same computation with 5% to 30% of the total energy … for power-efficient and high-performance computing. We will evaluate the power and energy …,8.0,"https://scholar.google.com/scholar?cites=9986555480998894992&as_sdt=5,39&sciodt=0,39&hl=en&num=20",9986555480998894992,5.0,"https://scholar.google.com/scholar?cluster=9986555480998894992&hl=en&num=20&as_sdt=0,39&as_vis=1",9986555480998894992,PDF,researchgate.net,https://www.researchgate.net/profile/Kentaro-Sano/publication/224375867_Evaluating_power_and_energy_consumption_of_FPGA-based_custom_computing_machines_for_scientific_floating-point_computation/links/587f9854a6fdccc5f784a084/Evaluating-power-and-energy-consumption-of-FPGA-based-custom-computing-machines-for-scientific-floating-point-computation.pdf
1,10,,Condition monitoring of electrolytic capacitor based on ESR estimation and thermal impedance model using improved power loss computation,https://ieeexplore.ieee.org/abstract/document/8507747/,Iyt0g4aEBVUJ,"S Prasanth, M Halick, M Sathik… - … International Power …, 2018 - ieeexplore.ieee.org","… In this paper, a condition monitoring system for AECs is proposed based on the accurate … on improved power loss calculation methodology. The proposed method computes power loss …",9.0,"https://scholar.google.com/scholar?cites=6126448581373340451&as_sdt=5,39&sciodt=0,39&hl=en&num=20",6126448581373340451,,{},{},,,
