page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Carbontracker: Tracking and predicting the carbon footprint of training deep learning models,https://arxiv.org/abs/2007.03051,-UMw35BO3RUJ,"LFW Anthony, B Kanding, R Selvan - arXiv preprint arXiv:2007.03051, 2020 - arxiv.org","… If practitioners are aware of their energy and carbon footprint, … tracking and predicting the energy and carbon footprint of training DL models. We propose that energy and carbon footprint …",197.0,"https://scholar.google.com/scholar?cites=1575501828776281081&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1575501828776281081,3.0,"https://scholar.google.com/scholar?cluster=1575501828776281081&hl=en&num=20&as_sdt=0,33&as_vis=1",1575501828776281081,PDF,arxiv.org,https://arxiv.org/pdf/2007.03051
1,2,,Reliable multi-object tracking model using deep learning and energy efficient wireless multimedia sensor networks,https://ieeexplore.ieee.org/abstract/document/9265258/,3lZ6SMLKFfYJ,"BAY Alqaralleh, SN Mohanty, D Gupta, A Khanna… - IEEE …, 2020 - ieeexplore.ieee.org","… method for multi-target tracking. The presently available deep learning (DL) approaches are not … Though several tracking models are available in the literature, there is an absence of …",40.0,"https://scholar.google.com/scholar?cites=17732302043629639390&as_sdt=5,33&sciodt=0,33&hl=en&num=20",17732302043629639390,3.0,"https://scholar.google.com/scholar?cluster=17732302043629639390&hl=en&num=20&as_sdt=0,33&as_vis=1",17732302043629639390,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/8948470/09265258.pdf
1,3,Html,Accurate real time localization tracking in a clinical environment using Bluetooth Low Energy and deep learning,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0205392,93Vk3y2KbXcJ,"Z Iqbal, D Luo, P Henry, S Kazemifar, T Rozario, Y Yan… - PloS one, 2018 - journals.plos.org","… that utilizes deep learning for tracking … tracking. Positional data were collected in several different areas using Bluetooth tags, and these data were classified using novel deep learning …",58.0,"https://scholar.google.com/scholar?cites=8605686392600950263&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8605686392600950263,13.0,"https://scholar.google.com/scholar?cluster=8605686392600950263&hl=en&num=20&as_sdt=0,33&as_vis=1",8605686392600950263,HTML,plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0205392
1,4,Html,Maximum power point tracking of PV grids using deep learning,https://www.hindawi.com/journals/ijp/2022/1123251/,969ew3HPnU4J,"K Rafeeq Ahmed, F Sayeed, K Logavani… - International Journal of …, 2022 - hindawi.com","… a deep learning model using back propagation neural network (BPNN) that helps to obtain maximum power … In this paper, we develop a deep learning model using back propagation …",5.0,"https://scholar.google.com/scholar?cites=5664911993817968631&as_sdt=5,33&sciodt=0,33&hl=en&num=20",5664911993817968631,5.0,"https://scholar.google.com/scholar?cluster=5664911993817968631&hl=en&num=20&as_sdt=0,33&as_vis=1",5664911993817968631,HTML,hindawi.com,https://www.hindawi.com/journals/ijp/2022/1123251/
1,5,,"Power efficient video super-resolution on mobile npus with deep learning, mobile ai & aim 2022 challenge: Report",https://arxiv.org/abs/2211.05256,JlY8-jYZqd0J,"A Ignatov, R Timofte, CM Chiang, HK Kuo… - arXiv preprint arXiv …, 2022 - arxiv.org",… support of many common deep learning operators and layers. … The majority of competitions aimed at efficient deep learning … a fast and power efficient deep learning-based solution for …,4.0,"https://scholar.google.com/scholar?cites=15972325277363361318&as_sdt=5,33&sciodt=0,33&hl=en&num=20",15972325277363361318,2.0,"https://scholar.google.com/scholar?cluster=15972325277363361318&hl=en&num=20&as_sdt=0,33&as_vis=1",15972325277363361318,PDF,arxiv.org,https://arxiv.org/pdf/2211.05256
1,6,,Deep-Learning Algorithmic-Based Improved Maximum Power Point-Tracking Algorithms Using Irradiance Forecast,https://www.mdpi.com/2227-9717/10/11/2201,w833WLHaRUoJ,"C Roh - Processes, 2022 - mdpi.com",… a deep learning … power of the photovoltaic (PV) system and calculates the duty ratio that can accurately follow the maximum output point according to the irradiance. The deep learning …,1.0,"https://scholar.google.com/scholar?cites=5351924187436404163&as_sdt=5,33&sciodt=0,33&hl=en&num=20",5351924187436404163,2.0,"https://scholar.google.com/scholar?cluster=5351924187436404163&hl=en&num=20&as_sdt=0,33&as_vis=1",5351924187436404163,PDF,mdpi.com,https://www.mdpi.com/2227-9717/10/11/2201/pdf
1,7,,… Domain-Specific Deep-Learning-Based Visual Object Processing Unit Supporting Multi-Scale Semantic Feature Extraction for Mobile Object Detection/Tracking …,https://ieeexplore.ieee.org/abstract/document/10067704/,1SGDh-msJtAJ,"Y Gong, T Zhang, H Guo, X Liu, J Zheng… - … Solid-State Circuits …, 2023 - ieeexplore.ieee.org","… features for energy efficiency optimization. To address these issues, in this work, a deep learning-… It exploits diverse domain-specific features to achieve record-high energy efficiency for …",,{},{},,{},{},,,
1,8,,Automatic inspection drone with deep learning-based auto-tracking camera gimbal to detect defects in power lines,https://dl.acm.org/doi/abs/10.1145/3387168.3387176,inj34fRybNgJ,"JY Park, ST Kim, JK Lee, JW Ham, KY Oh - Proceedings of the 3rd …, 2019 - dl.acm.org",… from steel structure and energized power conductors. To solve such a … tracking camera gimbal that can automatically track and photograph power facilities on the basis of Deep Learning…,3.0,"https://scholar.google.com/scholar?cites=15594966005765863562&as_sdt=5,33&sciodt=0,33&hl=en&num=20",15594966005765863562,2.0,"https://scholar.google.com/scholar?cluster=15594966005765863562&hl=en&num=20&as_sdt=0,33&as_vis=1",15594966005765863562,,,
1,9,,Data-driven simultaneous multibeam power allocation: When multiple targets tracking meets deep reinforcement learning,https://ieeexplore.ieee.org/abstract/document/9091081/,1LihxWaeOhEJ,"Y Shi, B Jiu, J Yan, H Liu, K Li - IEEE Systems Journal, 2020 - ieeexplore.ieee.org","… power allocation problem in multiple maneuvering targets tracking from a new perspective by deep learning, … learn a good (hopefully the best) power allocation policy from data. In order …",13.0,"https://scholar.google.com/scholar?cites=1241478811533555924&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1241478811533555924,2.0,"https://scholar.google.com/scholar?cluster=1241478811533555924&hl=en&num=20&as_sdt=0,33&as_vis=1",1241478811533555924,,,
1,10,,Live demonstration: deep learning-based visual tracking of multiple objects on a low-power embedded system,https://ieeexplore.ieee.org/abstract/document/8702236/,l16UDaH7j2QJ,"B Blanco-Filgueira, D García-Lesta… - … on Circuits and …, 2019 - ieeexplore.ieee.org",… Abstract—Multiple object visual tracking of real time detected objects using a low-power … the feasibility of deep learning techniques for IoT and mobile edge computing applications. …,1.0,"https://scholar.google.com/scholar?cites=7246286994598551191&as_sdt=5,33&sciodt=0,33&hl=en&num=20",7246286994598551191,3.0,"https://scholar.google.com/scholar?cluster=7246286994598551191&hl=en&num=20&as_sdt=0,33&as_vis=1",7246286994598551191,PDF,usc.es,https://citius.usc.es/sites/default/files/publicacions_preprints/live_demonstration_iscas_2019.pdf
