page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Conversion of Siamese networks to spiking neural networks for energy-efficient object tracking,https://link.springer.com/article/10.1007/s00521-022-06984-1,f7Eh0RPqUH0J,"Y Luo, H Shen, X Cao, T Wang, Q Feng… - Neural Computing and …, 2022 - Springer","… of neural networks, have shown remarkable capabilities of energy-efficient computing, which is a promising alternative for artificial neural networks (ANNs) with high energy consumption…",5.0,"https://scholar.google.com/scholar?cites=9029974623711768959&as_sdt=5,43&sciodt=0,43&hl=en&num=20",9029974623711768959,2.0,"https://scholar.google.com/scholar?cluster=9029974623711768959&hl=en&num=20&as_sdt=0,43&as_vis=1",9029974623711768959,,,
1,2,Pdf,Maximum power point tracking for PV system using advanced neural networks technique,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d4f11373648b862c677c4f93f613a69de41474f6,rCQnbE7W_UAJ,"AM Zaki, SI Amer, M Mostafa - International Journal of Emerging …, 2012 - Citeseer","… In this paper, a MPPT for PV array algorithm based on Neural Networks technique is … Section 3 presents the PV array characteristics and section 4 presents the Artificial Neural Networks …",41.0,"https://scholar.google.com/scholar?cites=4683134819845481644&as_sdt=5,43&sciodt=0,43&hl=en&num=20",4683134819845481644,2.0,"https://scholar.google.com/scholar?cluster=4683134819845481644&hl=en&num=20&as_sdt=0,43&as_vis=1",4683134819845481644,PDF,psu.edu,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=d4f11373648b862c677c4f93f613a69de41474f6
1,3,,An improved model combining evolutionary algorithm and neural networks for PV maximum power point tracking,https://ieeexplore.ieee.org/abstract/document/8544002/,061vkNofXMUJ,"H Wang, J Shen - IEEE Access, 2018 - ieeexplore.ieee.org","… The maximum power tracking control algorithm based on MEA-BPNN proposed in this paper can track the maximum power faster from the analysis of figure 7 and figure 8, which has …",29.0,"https://scholar.google.com/scholar?cites=14221276746915753427&as_sdt=5,43&sciodt=0,43&hl=en&num=20",14221276746915753427,2.0,"https://scholar.google.com/scholar?cluster=14221276746915753427&hl=en&num=20&as_sdt=0,43&as_vis=1",14221276746915753427,PDF,ieee.org,https://ieeexplore.ieee.org/iel7/6287639/6514899/08544002.pdf
1,4,,Siamsnn: siamese spiking neural networks for energy-efficient object tracking,https://link.springer.com/chapter/10.1007/978-3-030-86383-8_15,W4FIEYg3p9oJ,"Y Luo, M Xu, C Yuan, X Cao, L Zhang, Y Xu… - … Neural Networks and …, 2021 - Springer","… of neural networks has shown remarkable capabilities of energy-efficient computing, which is a promising alternative for deep neural networks (DNNs) with high energy consumption. …",11.0,"https://scholar.google.com/scholar?cites=15755622878924013915&as_sdt=5,43&sciodt=0,43&hl=en&num=20",15755622878924013915,4.0,"https://scholar.google.com/scholar?cluster=15755622878924013915&hl=en&num=20&as_sdt=0,43&as_vis=1",15755622878924013915,PDF,arxiv.org,https://arxiv.org/pdf/2003.07584
1,5,,Using artificial neural networks for predicting mental workload in nuclear power plants based on eye tracking,https://www.tandfonline.com/doi/abs/10.1080/00295450.2019.1620055,8yUCo0q2RlQJ,"Y Wu, Z Liu, M Jia, CC Tran, S Yan - Nuclear Technology, 2020 - Taylor & Francis","The development of a model for mental workload (MWL) prediction of an operator in nuclear power plants (NPPs) is necessary but challenging. In this study, the validity, sensitivity, and …",11.0,"https://scholar.google.com/scholar?cites=6072741579234354675&as_sdt=5,43&sciodt=0,43&hl=en&num=20",6072741579234354675,3.0,"https://scholar.google.com/scholar?cluster=6072741579234354675&hl=en&num=20&as_sdt=0,43&as_vis=1",6072741579234354675,PDF,tandfonline.com,https://www.tandfonline.com/doi/pdf/10.1080/00295450.2019.1620055?needAccess=true&role=button
1,6,Html,Rigdelet Neural Networks-based Maximum Power Point Tracking for a PEMFC connected to the network with Interleaved Boost Converter optimized by …,https://www.sciencedirect.com/science/article/pii/S2352484723003773,v2B2Tr3fBywJ,"Y Su, K Ma, S Zheng, D Xue, X Li - Energy Reports, 2023 - Elsevier",… The method used an optimized version of Rigdelet Neural Networks (RNN) to provide a control system by Maximum PowerPoint Tracking (MPPT). Optimization of the RNN controller …,1.0,"https://scholar.google.com/scholar?cites=3172750466663997631&as_sdt=5,43&sciodt=0,43&hl=en&num=20",3172750466663997631,,{},{},HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2352484723003773
1,7,,Microcontroller based maximum power point tracking through FCC and MLP neural networks,https://ieeexplore.ieee.org/abstract/document/6924389/,1N4Si0IGK0QJ,"GM Lozito, L Bozzoli, A Salvini - 2014 6th European Embedded …, 2014 - ieeexplore.ieee.org",… A neural networksbased maximum power point tracker with improved dynamics for variable dc-link grid-connected photovoltaic power plants. International Journal of Applied …,15.0,"https://scholar.google.com/scholar?cites=4912026701448535764&as_sdt=5,43&sciodt=0,43&hl=en&num=20",4912026701448535764,2.0,"https://scholar.google.com/scholar?cluster=4912026701448535764&hl=en&num=20&as_sdt=0,43&as_vis=1",4912026701448535764,,,
1,8,Html,SCTN: Event-based object tracking with energy-efficient deep convolutional spiking neural networks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9978206/,BHxNFv0TWBYJ,"M Ji, Z Wang, R Yan, Q Liu, S Xu… - Frontiers in …, 2023 - ncbi.nlm.nih.gov","… and energy-efficient computing. In this paper, we tackle the problem of event-based object tracking by … trained SNN, called the Spiking Convolutional Tracking Network (SCTN). Taking a …",,{},{},7.0,"https://scholar.google.com/scholar?cluster=1610058844506782724&hl=en&num=20&as_sdt=0,43&as_vis=1",1610058844506782724,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9978206/
1,9,,Maximum efficiency tracking control of underwater wireless power transfer system using artificial neural networks,https://journals.sagepub.com/doi/pdf/10.1177/0959651820946510,YbJxcE5u_KsJ,"Z Zheng, N Wang, S Ahmed - … , Part I: Journal of Systems and …, 2021 - journals.sagepub.com","… improved by tracking the operating frequency, but no specific frequency tracking method is … proposes an MET control strategy based on artificial neural networks (ANNs). In this article, …",3.0,"https://scholar.google.com/scholar?cites=12392901557789766241&as_sdt=5,43&sciodt=0,43&hl=en&num=20",12392901557789766241,,{},{},,,
1,10,,Thermoelectric maximum power point tracking by artificial neural networks,https://link.springer.com/article/10.1007/s00500-023-07948-w,or-abm9h40MJ,"N Jaswanth, G RaamDheep - Soft Computing, 2023 - Springer","… dynamic responses to track the TEG system's maximum power point and power generated. We … tracking speed, tracking accuracy, and minimized oscillation around the maximum power …",,{},{},2.0,"https://scholar.google.com/scholar?cluster=4891860751479390114&hl=en&num=20&as_sdt=0,43&as_vis=1",4891860751479390114,,,
1,11,,Maximum Power Point Tracking Algorithm for Laser Power Beaming Based on Neural Networks,https://ieeexplore.ieee.org/abstract/document/9032598/,LtqKc9uuI04J,"J Wu, K Zhao, Y Jiang, L Cheng, Q Liu… - 2018 IEEE 3rd …, 2018 - ieeexplore.ieee.org","… To find out the complex relationship between the PV panel’s features and the MPP position, we induced the power neural network model. The neural networks are well-known for their …",4.0,"https://scholar.google.com/scholar?cites=5630536216702802478&as_sdt=5,43&sciodt=0,43&hl=en&num=20",5630536216702802478,3.0,"https://scholar.google.com/scholar?cluster=5630536216702802478&hl=en&num=20&as_sdt=0,43&as_vis=1",5630536216702802478,,,
1,12,,Application of Artificial Neural Networks for Maximal Power Point Tracking,https://hal-univ-paris8.archives-ouvertes.fr/hal-03222538/,bXr05nX9bNoJ,"AF Toure, F Danioko, B Diourte - … Green Energy, 2021 - hal-univ-paris8.archives-ouvertes.fr","… In this paper, we use artificial neural networks for maximal power point tracking to improve the failures mentioned above. A hybrid MPPT comprises two neural networks is proposed; the …",3.0,"https://scholar.google.com/scholar?cites=15739233480580823661&as_sdt=5,43&sciodt=0,43&hl=en&num=20",15739233480580823661,5.0,"https://scholar.google.com/scholar?cluster=15739233480580823661&hl=en&num=20&as_sdt=0,43&as_vis=1",15739233480580823661,PDF,archives-ouvertes.fr,https://hal-univ-paris8.archives-ouvertes.fr/hal-03222538/document
