page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Voltage stability monitoring of power systems using reduced network and artificial neural network,https://www.sciencedirect.com/science/article/pii/S0142061516300564,1T_w5LWdwwkJ,"SM Ashraf, A Gupta, DK Choudhary… - … Electrical Power & Energy …, 2017 - Elsevier","… This paper presents network reduction based methodologies to monitor voltage stability of power systems using limited number of measurements. In a multi-area power system, artificial …",77.0,"https://scholar.google.com/scholar?cites=703579371355520981&as_sdt=40000005&sciodt=0,22&hl=en&num=20",703579371355520981,2.0,"https://scholar.google.com/scholar?cluster=703579371355520981&hl=en&num=20&as_sdt=0,22&as_vis=1",703579371355520981,,,
1,2,,Real-time nuclear power plant monitoring with neural network,https://www.tandfonline.com/doi/abs/10.1080/18811248.1998.9733829,gbHzNqzUHFoJ,"K Nabeshima, T Suzudo, K Suzuki… - Journal of nuclear …, 1998 - Taylor & Francis","… Test at Rinsing Operation Here we utilize the power increase and the rinsing operation data to evaluate the monitoring system with the neural network, because it is difficult to get a …",70.0,"https://scholar.google.com/scholar?cites=6493298598882816385&as_sdt=40000005&sciodt=0,22&hl=en&num=20",6493298598882816385,11.0,"https://scholar.google.com/scholar?cluster=6493298598882816385&hl=en&num=20&as_sdt=0,22&as_vis=1",6493298598882816385,PDF,tandfonline.com,https://www.tandfonline.com/doi/pdf/10.1080/18811248.1998.9733829
1,3,Html,Performances of regression model and artificial neural network in monitoring welding quality based on power signal,https://www.sciencedirect.com/science/article/pii/S2238785419304016,-QrETsO5Q2wJ,"D Zhao, Y Wang, D Liang, M Ivanov - Journal of materials research and …, 2020 - Elsevier",… analysis and back propagation neural network were respectively used … neural network was employed to distinguish the complex relationship between the extracted features in the power …,45.0,"https://scholar.google.com/scholar?cites=7801283228027063033&as_sdt=40000005&sciodt=0,22&hl=en&num=20",7801283228027063033,4.0,"https://scholar.google.com/scholar?cluster=7801283228027063033&hl=en&num=20&as_sdt=0,22&as_vis=1",7801283228027063033,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2238785419304016
1,4,,Elman's recurrent neural network applications to condition monitoring in nuclear power plant and rotating machinery,https://www.sciencedirect.com/science/article/pii/S0952197603001325,B8VDtObawwYJ,"S Şeker, E Ayaz, E Türkcan - Engineering applications of artificial …, 2003 - Elsevier","… monitoring and the prognosis of process and process equipment. In this study, recurrent neural network … different applications of Elman's neural network to show its computational power. …",149.0,"https://scholar.google.com/scholar?cites=487473869087819015&as_sdt=40000005&sciodt=0,22&hl=en&num=20",487473869087819015,3.0,"https://scholar.google.com/scholar?cluster=487473869087819015&hl=en&num=20&as_sdt=0,22&as_vis=1",487473869087819015,,,
1,5,,Neural network extended state-observer for energy system monitoring,https://www.sciencedirect.com/science/article/pii/S0360544222026226,F-ToXQWM2UQJ,"Y Zhu, Z Dong, Z Cheng, X Huang, Y Dong, Z Zhang - Energy, 2023 - Elsevier","… the idea of developing advanced energy system monitoring methods through … neural network extended state-observer (NN-ESO) is proposed in this paper for energy system monitoring, …",7.0,"https://scholar.google.com/scholar?cites=4961150419203580951&as_sdt=40000005&sciodt=0,22&hl=en&num=20",4961150419203580951,3.0,"https://scholar.google.com/scholar?cluster=4961150419203580951&hl=en&num=20&as_sdt=0,22&as_vis=1",4961150419203580951,,,
1,6,,ELDC: An artificial neural network based energy-efficient and robust routing scheme for pollution monitoring in WSNs,https://ieeexplore.ieee.org/abstract/document/7859382/,XEfOUqWqeJ8J,"A Mehmood, Z Lv, J Lloret… - IEEE Transactions on …, 2017 - ieeexplore.ieee.org",… industry pollution monitoring. We propose an artificial neural network based energyefficient … An artificial neural network provides an efficient threshold values for the selection of a group’…,85.0,"https://scholar.google.com/scholar?cites=11491122076271396700&as_sdt=40000005&sciodt=0,22&hl=en&num=20",11491122076271396700,5.0,"https://scholar.google.com/scholar?cluster=11491122076271396700&hl=en&num=20&as_sdt=0,22&as_vis=1",11491122076271396700,PDF,upv.es,https://riunet.upv.es/bitstream/handle/10251/189340/MehmoodLvLloret%20-%20ELDC%20An%20Artificial%20Neural%20Network%20Based%20Energy-Efficient%20and%20Robust%20Routing%20Sch....pdf?sequence=3
1,7,,Fast-training feedforward neural network for multi-scale power quality monitoring in power systems with distributed generation sources,https://www.sciencedirect.com/science/article/pii/S0263224120311969,7PRMDdaQ1E4J,"O Cortes-Robles, E Barocio, A Obushevs, P Korba… - Measurement, 2021 - Elsevier","… In this paper, a feedforward neural network (FFNN) is used. The FFNN is the simplest layer … The feedforward neural network (FFNN) used in this paper is shown in Fig. 3. The FFNN is …",16.0,"https://scholar.google.com/scholar?cites=5680324279041586412&as_sdt=40000005&sciodt=0,22&hl=en&num=20",5680324279041586412,2.0,"https://scholar.google.com/scholar?cluster=5680324279041586412&hl=en&num=20&as_sdt=0,22&as_vis=1",5680324279041586412,,,
1,8,,In-situ monitoring laser based directed energy deposition process with deep convolutional neural network,https://link.springer.com/article/10.1007/s10845-021-01820-0,DBSazZJxBBoJ,"J Mi, Y Zhang, H Li, S Shen, Y Yang, C Song… - Journal of Intelligent …, 2021 - Springer","… With the increase of computing power, the predictive reasoning time of images can be … -situ monitoring system of the L-DED process and proposed a deep convolutional neural network (…",13.0,"https://scholar.google.com/scholar?cites=1874748220221559820&as_sdt=40000005&sciodt=0,22&hl=en&num=20",1874748220221559820,3.0,"https://scholar.google.com/scholar?cluster=1874748220221559820&hl=en&num=20&as_sdt=0,22&as_vis=1",1874748220221559820,,,
1,9,,Seam tracking monitoring based on adaptive Kalman filter embedded Elman neural network during high-power fiber laser welding,https://ieeexplore.ieee.org/abstract/document/6179988/,u-1j4EvAiM8J,"X Gao, D You, S Katayama - IEEE Transactions on Industrial …, 2012 - ieeexplore.ieee.org",… This paper has proposed a method of seam tracking monitoring which employs an AKF-embedded Elman neural network to detect the weld position. Sage–Husa AKF was applied to …,183.0,"https://scholar.google.com/scholar?cites=14954413994803457467&as_sdt=40000005&sciodt=0,22&hl=en&num=20",14954413994803457467,2.0,"https://scholar.google.com/scholar?cluster=14954413994803457467&hl=en&num=20&as_sdt=0,22&as_vis=1",14954413994803457467,,,
1,10,,A modified fuzzy min–max neural network for data clustering and its application to power quality monitoring,https://www.sciencedirect.com/science/article/pii/S156849461400605X,zL-QyklcQywJ,"M Seera, CP Lim, CK Loo, H Singh - Applied Soft Computing, 2015 - Elsevier","… ) clustering neural network is proposed. Its efficacy for tackling power quality monitoring tasks … Then, a real-world case study on power quality monitoring tasks is performed. The results …",50.0,"https://scholar.google.com/scholar?cites=3189494433109295052&as_sdt=40000005&sciodt=0,22&hl=en&num=20",3189494433109295052,5.0,"https://scholar.google.com/scholar?cluster=3189494433109295052&hl=en&num=20&as_sdt=0,22&as_vis=1",3189494433109295052,,,
1,11,,Monitoring pollutant emissions in a 4.8 MW power plant through neural network,https://www.sciencedirect.com/science/article/pii/S0925231201006178,ab1jx4QWpKcJ,"S Tronci, R Baratti, A Servida - Neurocomputing, 2002 - Elsevier","… software sensors for pollutants monitoring purposes. We report and discuss results obtained for an Enel pilot power plant in operation at the Santa Gilla Research Center (Cagliari, Italy). …",61.0,"https://scholar.google.com/scholar?cites=12079804860051209577&as_sdt=40000005&sciodt=0,22&hl=en&num=20",12079804860051209577,7.0,"https://scholar.google.com/scholar?cluster=12079804860051209577&hl=en&num=20&as_sdt=0,22&as_vis=1",12079804860051209577,PDF,academia.edu,https://www.academia.edu/download/90832312/s0925-2312_2801_2900617-820220909-1-h5usvk.pdf
1,12,Html,Application research of convolution neural network in image classification of icing monitoring in power grid,https://jivp-eurasipjournals.springeropen.com/articles/10.1186/s13640-019-0439-2,vEQASO4mXtkJ,"J Lu, Y Ye, X Xu, Q Li - … on Image and …, 2019 - jivp-eurasipjournals.springeropen …","… Therefore, a simple and efficient detection method of ice-covered power … neural network, this paper applies it to the detection of power network icing. A classification method of power …",16.0,"https://scholar.google.com/scholar?cites=15662999358893212860&as_sdt=40000005&sciodt=0,22&hl=en&num=20",15662999358893212860,7.0,"https://scholar.google.com/scholar?cluster=15662999358893212860&hl=en&num=20&as_sdt=0,22&as_vis=1",15662999358893212860,HTML,springeropen.com,https://jivp-eurasipjournals.springeropen.com/articles/10.1186/s13640-019-0439-2
1,13,,Chip disposal state monitoring in drilling using neural network based spindle motor power sensing,https://www.sciencedirect.com/science/article/pii/S0890695502000597,bOhEcQXDRyUJ,"HY Kim, JH Ahn - International Journal of Machine Tools and …, 2002 - Elsevier","… evaluates a monitoring method, based on neural network and spindle motor power sensing, … Therefore, both of these components could be helpful in monitoring the chip disposal state …",44.0,"https://scholar.google.com/scholar?cites=2686330130892384364&as_sdt=40000005&sciodt=0,22&hl=en&num=20",2686330130892384364,4.0,"https://scholar.google.com/scholar?cluster=2686330130892384364&hl=en&num=20&as_sdt=0,22&as_vis=1",2686330130892384364,,,
1,14,,Development of core monitoring system for a nuclear power plant using artificial neural network technique,https://www.sciencedirect.com/science/article/pii/S0306454920302115,AVdPQQIC1lsJ,"A Saeed, A Rashid - Annals of Nuclear Energy, 2020 - Elsevier",… Neural Network Technique (ANNT) together with INCOPW processing code to provide continuous core power distribution monitoring during normal power … through a neural network and …,10.0,"https://scholar.google.com/scholar?cites=6617478911176431361&as_sdt=40000005&sciodt=0,22&hl=en&num=20",6617478911176431361,,{},{},,,
1,15,,A probabilistic neural network applied in monitoring tool wear in the end milling operation via acoustic emission and cutting power signals,https://www.tandfonline.com/doi/abs/10.1080/10910344.2016.1191026,Wei5MJiXWdkJ,"RHL da Silva, MB da Silva, A Hassui - Machining Science and …, 2016 - Taylor & Francis",… neural network was applied. The mean and skewness of cutting power and the root mean square of the power spectral … The combination of cutting power and AE with the signal energy …,51.0,"https://scholar.google.com/scholar?cites=15661715859065923673&as_sdt=40000005&sciodt=0,22&hl=en&num=20",15661715859065923673,2.0,"https://scholar.google.com/scholar?cluster=15661715859065923673&hl=en&num=20&as_sdt=0,22&as_vis=1",15661715859065923673,,,
