page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Fate: Fast and accurate timing error prediction framework for low power dnn accelerator design,https://dl.acm.org/doi/abs/10.1145/3240765.3240809,o1SpyKa43ooJ,"JJ Zhang, S Garg - 2018 IEEE/ACM International Conference on …, 2018 - dl.acm.org","… approach to further increase the energy efficiency of DNN accelerators. Architectural … of DNN accelerators like the Google TPU. FATE proposes two novel ideas: (i) DelayNet, a DNN …",25.0,"https://scholar.google.com/scholar?cites=10006638448534443171&as_sdt=5,33&sciodt=0,33&hl=en&num=20",10006638448534443171,7.0,"https://scholar.google.com/scholar?cluster=10006638448534443171&hl=en&num=20&as_sdt=0,33&as_vis=1",10006638448534443171,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/3240765.3240809
1,2,Html,Predicting Power Generation from a Combined Cycle Power Plant Using Transformer Encoders with DNN,https://www.mdpi.com/2079-9292/12/11/2431,HJ2PzzjxXd8J,"Q Yi, H Xiong, D Wang - Electronics, 2023 - mdpi.com","… With the aim of improving the accuracy of power generation forecasting, this study proposed … networks (DNN). Firstly, different from the traditional DNNs, we split the DNN into several …",,{},{},,{},{},HTML,mdpi.com,https://www.mdpi.com/2079-9292/12/11/2431
1,3,,Power complexity feature-based seizure prediction using DNN and firefly-BPNN optimization algorithm,https://ieeexplore.ieee.org/abstract/document/7404107/,_ujUhfz82aEJ,"M Behnam, H Pourghassem - 2015 22nd Iranian Conference …, 2015 - ieeexplore.ieee.org","Epileptic seizure prediction is an online clinical application for pediatric patient monitoring. In this paper, we have introduced a novel method for detecting and predicting the seizure …",14.0,"https://scholar.google.com/scholar?cites=11662630871559891198&as_sdt=5,33&sciodt=0,33&hl=en&num=20",11662630871559891198,2.0,"https://scholar.google.com/scholar?cluster=11662630871559891198&hl=en&num=20&as_sdt=0,33&as_vis=1",11662630871559891198,PDF,iaun.ac.ir,https://research.iaun.ac.ir/pd/pourghassem/pdfs/PaperC_3165.pdf
1,4,,A hybrid energy-saving prediction model based on SSA-DNN for district heating system,https://www.tandfonline.com/doi/abs/10.1080/17512549.2022.2146188,L6dnwNyJDZUJ,"M Gong, J Sun, Y Zhao, C Han, B Yan… - … in Building Energy …, 2022 - Taylor & Francis",… train the DNN model to complete the final prediction. The feature and label variables of the DNN … Section 3.3 describes the implementation process of the new energy-saving strategy in …,,{},{},,{},{},,,
1,5,Pdf,Investigation of dnn prediction of power spectral envelopes for speech coding & asr,https://research-repository.griffith.edu.au/bitstream/handle/10072/383950/Schwerin207525.pdf?sequence=1,4IlYxkRguhQJ,"C Pickersgill, S So, B Schwerin - 17th Speech …, 2018 - research-repository.griffith.edu.au","… Most LSD values are lowest for Type C, indicating the higher quality of the DNN prediction, and … the DNN prediction, but mapping to smoothed power envelopes increases the DNN’s …",5.0,"https://scholar.google.com/scholar?cites=1493612074928474592&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1493612074928474592,,{},{},PDF,griffith.edu.au,https://research-repository.griffith.edu.au/bitstream/handle/10072/383950/Schwerin207525.pdf?sequence=1
1,6,,A DNN based LSTM model for predicting future energy consumption,https://ieeexplore.ieee.org/abstract/document/9793147/,_e3b3X_9ZrgJ,"E Balraj, RM Harini, SP SB… - … Conference on Applied …, 2022 - ieeexplore.ieee.org","… the genuine energy utilization appropriately. Along these lines, to overcome the energy prediction technique, this paper dissects fourteen years of energy utilization information gathered …",1.0,"https://scholar.google.com/scholar?cites=13287586476228079101&as_sdt=5,33&sciodt=0,33&hl=en&num=20",13287586476228079101,,{},{},,,
1,7,,Efficient prediction for high precision CO‐N2 potential energy surface by stacking ensemble DNN,https://onlinelibrary.wiley.com/doi/abs/10.1002/jcc.26785,OVDCe6QIpnIJ,"S Xu, Y Li, D Wang, C Fang, C Luo… - Journal of …, 2022 - Wiley Online Library","… fully connected DNN and DNN stacking ensembles … DNN models, we construct DNN ensemble with stacking form in Figure 3. Generally, in the first layer, for a base learner (single DNN …",,{},{},4.0,"https://scholar.google.com/scholar?cluster=8261300069001744441&hl=en&num=20&as_sdt=0,33&as_vis=1",8261300069001744441,,,
1,8,,"Improving the Energy Efficiency of Real-time DNN Object Detection via Compression, Transfer Learning, and Scale Prediction",https://ieeexplore.ieee.org/abstract/document/9925528/,SWow51K6DPgJ,"D Biswas, MMM Rahman, Z Zong… - 2022 IEEE International …, 2022 - ieeexplore.ieee.org","… power consumption of YOLOv5 DNN architecture. We decided to use compressed convolutional technique, transfer learning, backbone shrinkage, and scale prediction to … the power …",,{},{},3.0,"https://scholar.google.com/scholar?cluster=17873865886355450441&hl=en&num=20&as_sdt=0,33&as_vis=1",17873865886355450441,,,
1,9,,MPC-based Realtime Power System Control with DNN-based Prediction/Sensitivity-Estimation,https://arxiv.org/abs/2106.02794,JVxGvRu0_5MJ,"RR Hossain, R Kumar - arXiv preprint arXiv:2106.02794, 2021 - arxiv.org","… For a real-time prediction of future LV voltage, we introduce another DNN, an AVC-… for training of Prediction-DNN and Sensitivity-DNN, respectively. Similarly to train the AVC-DNN, we …",,{},{},,{},{},PDF,arxiv.org,https://arxiv.org/pdf/2106.02794
1,10,,A sequential DNN based Baseline Energy Prediction Framework with Long term Error Mitigation,https://dl.acm.org/doi/abs/10.1145/3307772.3331027,cAYKRwVnM4YJ,"I Chakraborty, V Chandan, D Vrabie - … Conference on Future Energy …, 2019 - dl.acm.org","… to train the second DNN, we predict energy consumption using trained rst DNN, for several … able energy consumption data to train the rst DNN. Then, we predict the energy consumption …",1.0,"https://scholar.google.com/scholar?cites=9670186097258923632&as_sdt=5,33&sciodt=0,33&hl=en&num=20",9670186097258923632,3.0,"https://scholar.google.com/scholar?cluster=9670186097258923632&hl=en&num=20&as_sdt=0,33&as_vis=1",9670186097258923632,PDF,acm.org,https://dl.acm.org/doi/pdf/10.1145/3307772.3331027
